0.000000000000000000e+00 2.606386552243868948e-01 2.606386552243975530e-01 2.606386552244006616e-01 2.606386552244011057e-01 3.926056584622861223e-01 3.926056584622878987e-01 3.926056584622965584e-01 3.965300866695957716e-01 3.965300866696035431e-01
0.000000000000000000e+00 2.236411930889237176e-01 2.236411930889268262e-01 2.236411930889288247e-01 2.236411930889348199e-01 3.354756615439564715e-01 3.354756615439637990e-01 3.354756615439671297e-01 3.374597290218019907e-01 3.374597290218022128e-01
0.000000000000000000e+00 1.932313931282241271e-01 1.932313931282350072e-01 1.932313931282383379e-01 1.932313931282416686e-01 2.886067380378158909e-01 2.886067380378196656e-01 2.886067380378292135e-01 2.890950595878956086e-01 2.890950595878991614e-01
0.000000000000000000e+00 1.682153778677566436e-01 1.682153778677579758e-01 1.682153778677595302e-01 1.682153778677633049e-01 2.493950475851369752e-01 2.493950475851369752e-01 2.500843503389809097e-01 2.500843503389811318e-01 2.500843503389906797e-01
0.000000000000000000e+00 1.476399695336745310e-01 1.476399695336803042e-01 1.476399695336834128e-01 1.476399695336887419e-01 2.167340421145127483e-01 2.167340421145218521e-01 2.183754375535604808e-01 2.183754375535611469e-01 2.183754375535651437e-01
0.000000000000000000e+00 1.307430295561944344e-01 1.307430295561982092e-01 1.307430295562002076e-01 1.307430295562055367e-01 1.898120838700658730e-01 1.898120838700714241e-01 1.922452404489316535e-01 1.922452404489320976e-01 1.922452404489394251e-01
0.000000000000000000e+00 1.169128688228457946e-01 1.169128688228466828e-01 1.169128688228484592e-01 1.169128688228551205e-01 1.675824909337038093e-01 1.675824909337084723e-01 1.706873430025361849e-01 1.706873430025381833e-01 1.706873430025430682e-01
0.000000000000000000e+00 1.056540098808995687e-01 1.056540098809011230e-01 1.056540098809102268e-01 1.056540098809115591e-01 1.491921478381763588e-01 1.491921478381881272e-01 1.528611558867891684e-01 1.528611558867902787e-01 1.528611558867956077e-01
0.000000000000000000e+00 9.655690415237239144e-02 9.655690415237505597e-02 9.655690415238060709e-02 9.655690415238371571e-02 1.314802770744492033e-01 1.314802770744547544e-01 1.314802770744658567e-01 1.339310466359120433e-01 1.339310466359135976e-01
0.000000000000000000e+00 8.926966629273191955e-02 8.926966629273214160e-02 8.926966629273636045e-02 8.926966629274146747e-02 1.126690261194787102e-01 1.126690261194795983e-01 1.126690261194833731e-01 1.126690261194844833e-01 1.133172835296238912e-01
0.000000000000000000e+00 8.347091111844529010e-02 8.347091111844817668e-02 8.347091111845061917e-02 8.347091111846283162e-02 9.268201696930122857e-02 9.268201696932276690e-02 9.664429284536946163e-02 9.664429284537900955e-02 9.664429284538456066e-02
0.000000000000000000e+00 7.509339190405106557e-02 7.509339190405195374e-02 7.884491013174654839e-02 7.884491013174799168e-02 7.884491013175332075e-02 7.884491013175576324e-02 8.312896005551329015e-02 8.312896005551506651e-02 8.312896005551706491e-02
0.000000000000000000e+00 6.028266951226946002e-02 6.028266951228200554e-02 7.185728117692546935e-02 7.185728117692735673e-02 7.185728117693734873e-02 7.185728117693812589e-02 7.506372717090725732e-02 7.506372717091258639e-02 7.506372717091758240e-02
0.000000000000000000e+00 4.797986797959363781e-02 4.797986797959796768e-02 6.255903023735409629e-02 6.255903023736331114e-02 6.255903023736530955e-02 6.255903023736852919e-02 6.542681992449950190e-02 7.178454978094495065e-02 7.178454978095172301e-02
0.000000000000000000e+00 3.790279719191547159e-02 3.790279719192202190e-02 5.186276917985366275e-02 5.495278884164322974e-02 5.495278884165244460e-02 5.495278884165677447e-02 5.495278884165866184e-02 6.867045791332715421e-02 6.867045791333969973e-02
0.000000000000000000e+00 2.975830047107663745e-02 2.975830047109406795e-02 4.092499325259568721e-02 4.874993314461439908e-02 4.874993314462050531e-02 4.874993314462583438e-02 4.874993314463738070e-02 6.373798438344779882e-02 6.373798438346900408e-02
0.000000000000000000e+00 2.325286103631918344e-02 2.325286103632673296e-02 3.218502231357911469e-02 4.366706056970992567e-02 4.366706056972013972e-02 4.366706056972269323e-02 4.366706056973135297e-02 5.468836641616392491e-02 5.468836641616570127e-02
0.000000000000000000e+00 1.810682249841444325e-02 1.810682249842088254e-02 2.525297588585939668e-02 3.944179599880026643e-02 3.944179599880504039e-02 3.944179599880737186e-02 3.944179599881092457e-02 4.672788363011159962e-02 4.672788363011770585e-02
0.000000000000000000e+00 1.406665113414307111e-02 1.406665113414962143e-02 1.978593180442755894e-02 3.584694984371772364e-02 3.584694984372271964e-02 3.584694984372982507e-02 3.584694984373848481e-02 3.987618184067431848e-02 3.987618184069352534e-02
0.000000000000000000e+00 1.091222161783955702e-02 1.091222161784499711e-02 1.549168236793674325e-02 3.270003425016909659e-02 3.270003425019851750e-02 3.270003425020961974e-02 3.270003425022682819e-02 3.405167751748694460e-02 3.405167751748883198e-02
0.000000000000000000e+00 8.458898336741405011e-03 8.458898336745956925e-03 1.212771612789953490e-02 2.913182998024854697e-02 2.913182998027408210e-02 2.913182998029251181e-02 2.986707257989529296e-02 2.986707257991749742e-02 2.996132468682388694e-02
