0.000000000000000000e+00 2.081197356426405243e-01 2.081197356426405243e-01 2.081197356426640610e-01 2.081197356426693901e-01 3.460115888565473696e-01 3.460115888565566955e-01 3.460115888565908904e-01 3.460115888566068776e-01 3.637327065859818909e-01
0.000000000000000000e+00 1.789784193727768091e-01 1.789784193727803618e-01 1.789784193728047867e-01 1.789784193728101158e-01 2.971470903457711366e-01 2.971470903458008905e-01 2.971470903458226509e-01 2.971470903458399704e-01 3.134219724097673243e-01
0.000000000000000000e+00 1.556554578008402245e-01 1.556554578008424450e-01 1.556554578008544354e-01 1.556554578008633172e-01 2.580420945583745684e-01 2.580420945583852266e-01 2.580420945584109838e-01 2.703754840468972631e-01 2.703754840469105858e-01
0.000000000000000000e+00 1.370820751193662090e-01 1.370820751193702058e-01 1.370820751193768672e-01 1.370820751193839726e-01 2.268923043521260396e-01 2.268923043521278160e-01 2.268923043521628991e-01 2.334402128438100021e-01 2.334402128438122226e-01
0.000000000000000000e+00 1.224246178609629254e-01 1.224246178609638136e-01 1.224246178609695868e-01 1.224246178609851299e-01 2.017357731379978425e-01 2.017357731380120534e-01 2.017357731380338137e-01 2.022827985680017981e-01 2.022827985680204499e-01
0.000000000000000000e+00 1.110354411967047206e-01 1.110354411967064969e-01 1.110354411967149346e-01 1.110354411967184873e-01 1.746112734644069686e-01 1.746112734644469366e-01 1.746112734644522657e-01 1.831098276692586513e-01 1.831098276692755267e-01
0.000000000000000000e+00 1.024087252014558302e-01 1.024087252014884708e-01 1.024087252014891369e-01 1.024087252014997951e-01 1.516122047258097183e-01 1.516122047258323668e-01 1.516122047258361416e-01 1.516122047258756655e-01 1.685123946080835378e-01
0.000000000000000000e+00 9.613702778482235978e-02 9.613702778482458022e-02 9.613702778482635658e-02 9.613702778483212974e-02 1.324538632731997456e-01 1.324538632732139565e-01 1.324538632732281673e-01 1.324538632732394916e-01 1.578075058899264249e-01
0.000000000000000000e+00 9.186718732071552651e-02 9.186718732072018945e-02 9.186718732073306803e-02 9.186718732074283800e-02 1.169992070574104037e-01 1.169992070574172871e-01 1.169992070574454868e-01 1.169992070574652487e-01 1.382327761901078755e-01
0.000000000000000000e+00 8.926600377940130393e-02 8.926600377941085185e-02 8.926600377941618092e-02 8.926600377942683906e-02 1.052442550710184221e-01 1.052442550710217528e-01 1.052442550710388502e-01 1.052442550710697144e-01 1.112120898233965871e-01
0.000000000000000000e+00 8.210953461916292717e-02 8.210953461917314122e-02 8.803852099522901931e-02 8.803852099524234198e-02 8.803852099528097774e-02 8.803852099529430042e-02 9.732497906708648117e-02 9.732497906710246838e-02 9.732497906714621116e-02
0.000000000000000000e+00 5.577970642276897095e-02 5.577970642278362590e-02 7.525005953621022314e-02 8.808818616003954993e-02 8.808818616004443491e-02 8.808818616007174640e-02 8.808818616011437896e-02 9.071707275723639441e-02 9.071707275724372188e-02
0.000000000000000000e+00 3.436813528181659194e-02 3.436813528184701205e-02 4.648954235438651494e-02 8.373845022983750219e-02 8.373845022986725617e-02 8.373845022988635201e-02 8.414348506201996258e-02 8.436206891450570566e-02 8.436206891453190693e-02
0.000000000000000000e+00 1.930459015404761836e-02 1.930459015411112311e-02 2.684761898978216266e-02 7.358791969606093275e-02 7.358791969607181294e-02 7.358791969609002059e-02 7.358791969609601580e-02 7.418713011710353911e-02 8.365068097499461786e-02
0.000000000000000000e+00 1.033411947412909981e-02 1.033411947418705346e-02 1.505572429615242847e-02 6.901472178322576312e-02 6.901472178324064011e-02 6.901472178325529505e-02 6.901472178325596118e-02 7.428956717340073901e-02 8.780409194999250211e-02
0.000000000000000000e+00 5.568221242809423543e-03 5.568221242842508190e-03 8.550164511687885494e-03 6.805083402375022850e-02 6.805083402375533552e-02 6.805083402375933233e-02 6.805083402376355117e-02 8.057184004265138810e-02 8.496427338711876054e-02
0.000000000000000000e+00 3.103042060462080087e-03 3.103042060480953879e-03 5.004653039013096105e-03 6.880701851001669311e-02 6.880701851001691516e-02 6.880701851002157809e-02 6.880701851002934966e-02 8.254063789922749805e-02 8.254063789923593575e-02
0.000000000000000000e+00 1.795229489946148504e-03 1.795229489958138913e-03 3.019310491823468112e-03 7.019725903365570119e-02 7.019725903366036412e-02 7.019725903366080821e-02 7.019725903368412290e-02 8.139586427729228468e-02 8.139586427732492524e-02
0.000000000000000000e+00 1.073123998496239295e-03 1.073123998505121079e-03 1.867853204863045846e-03 7.172032704833353201e-02 7.172032704834507832e-02 7.172032704835551442e-02 7.172032704835862305e-02 8.088372250378661477e-02 8.088372250381015149e-02
0.000000000000000000e+00 6.587595616200925264e-04 6.587595616218688832e-04 1.178697352079538518e-03 7.316761919354486388e-02 7.316761919354686228e-02 7.316761919356640220e-02 7.316761919357328559e-02 8.068727227893868204e-02 8.068727227896399512e-02
0.000000000000000000e+00 4.130679266118875148e-04 4.130679266198811206e-04 7.555379661985384132e-04 7.446265753665382015e-02 7.446265753666825304e-02 7.446265753667757892e-02 7.446265753670422427e-02 8.064814473054426891e-02 8.064814473056691746e-02
