0.000000000000000000e+00 1.471717535997809634e-01 1.471717535998218196e-01 1.471717535998271487e-01 1.471717535998369186e-01 2.638274477906987769e-01 2.638274477907085469e-01 2.638274477907431859e-01 2.683638736173961092e-01 2.683638736173987738e-01
0.000000000000000000e+00 1.270626061116413297e-01 1.270626061116626460e-01 1.270626061116644223e-01 1.270626061116901795e-01 2.277739305467827435e-01 2.277739305468520215e-01 2.277739305468671205e-01 2.310383958519839354e-01 2.310383958520381142e-01
0.000000000000000000e+00 1.120391491556587127e-01 1.120391491556800290e-01 1.120391491556889108e-01 1.120391491557368724e-01 1.997824053260961463e-01 1.997824053262018396e-01 1.997824053262080568e-01 2.008398816246890206e-01 2.008398816247591867e-01
0.000000000000000000e+00 1.011472276237537216e-01 1.011472276237617152e-01 1.011472276237794787e-01 1.011472276237794787e-01 1.736594826811050929e-01 1.736594826811193037e-01 1.736594826811348469e-01 1.813383073761869468e-01 1.813383073762420139e-01
0.000000000000000000e+00 9.362724708025149667e-02 9.362724708027947429e-02 9.362724708028657972e-02 9.362724708030301102e-02 1.520391863499228613e-01 1.520391863499686025e-01 1.520391863499770402e-01 1.679423733379477035e-01 1.679423733380347450e-01
0.000000000000000000e+00 8.882989074841995958e-02 8.882989074848746114e-02 8.882989074849056976e-02 8.882989074851943556e-02 1.345207578586342656e-01 1.345207578586977704e-01 1.345207578587670483e-01 1.345207578587719333e-01 1.595509626897775313e-01
0.000000000000000000e+00 8.612471144475764007e-02 8.612471144477540363e-02 8.612471144478917040e-02 8.612471144481848029e-02 1.208268307218149928e-01 1.208268307218554050e-01 1.208268307219082516e-01 1.208268307219526605e-01 1.551255359745113971e-01
0.000000000000000000e+00 8.483085408268431493e-02 8.483085408268475902e-02 8.483085408270829575e-02 8.483085408273360883e-02 1.106629577349060867e-01 1.106629577349744764e-01 1.106629577349762528e-01 1.106629577350131122e-01 1.535121454394685614e-01
0.000000000000000000e+00 8.421875808865397772e-02 8.421875808868595215e-02 8.421875808869883073e-02 8.421875808872325564e-02 1.035685446990135539e-01 1.035685446990592951e-01 1.035685446990961545e-01 1.035685446991578829e-01 1.389733647714108677e-01
0.000000000000000000e+00 8.360876066876388180e-02 8.360876066878120128e-02 8.360876066879985302e-02 8.360876066881894886e-02 9.882542759362289431e-02 9.882542759373036390e-02 9.882542759373347252e-02 9.882542759377743735e-02 1.166928608668373890e-01
0.000000000000000000e+00 8.252220937977172710e-02 8.252220937981746829e-02 8.252220937982324145e-02 8.252220937987564398e-02 9.369290718439726717e-02 9.369290718440392851e-02 9.552083499350816354e-02 9.552083499357788554e-02 9.552083499363250851e-02
0.000000000000000000e+00 7.384268245520697604e-02 7.384268245531222519e-02 8.077472243038918975e-02 8.077472243041317057e-02 8.077472243059080625e-02 8.077472243069916402e-02 8.617332820762868550e-02 8.617332820767087398e-02 9.280170404111265370e-02
0.000000000000000000e+00 5.727666981607759666e-02 5.727666981616552633e-02 7.273301830901512943e-02 7.273301830921408140e-02 7.842430508770492636e-02 7.842430508775555253e-02 7.842430508775999343e-02 7.842430508795406041e-02 8.426989772318416172e-02
0.000000000000000000e+00 4.383318173112193961e-02 4.383318173115657856e-02 6.105371138381077145e-02 6.105371138390180974e-02 7.486941113360146005e-02 7.486941113367118206e-02 7.486941113369383061e-02 7.562461403906439728e-02 7.562461403909859214e-02
0.000000000000000000e+00 3.320442906582998788e-02 3.320442906590681531e-02 5.057432736365896631e-02 5.057432736381084482e-02 6.495207948225711903e-02 6.495207948230952155e-02 6.635882950921523360e-02 6.635882950927562973e-02 6.759569047973856826e-02
0.000000000000000000e+00 2.500422698852799996e-02 2.500422698858839610e-02 4.100566991657350613e-02 4.100566991657661475e-02 4.938124471376292846e-02 4.938124471377935976e-02 5.475967956586202945e-02 5.890419971077687222e-02 5.890419971095006701e-02
0.000000000000000000e+00 1.880121265041312384e-02 1.880121265042822287e-02 3.237763419818762145e-02 3.237763419829642331e-02 3.706707526888397553e-02 3.706707526900343552e-02 4.517828124024214631e-02 4.852739014115936556e-02 5.179095871792727124e-02
0.000000000000000000e+00 1.415461691500885522e-02 1.415461691507680086e-02 2.485457897271281524e-02 2.485457897278164907e-02 2.741800510456293694e-02 2.741800510466552154e-02 3.625749310000747627e-02 3.822724902093721511e-02 3.872611588434482499e-02
0.000000000000000000e+00 1.065769574794162011e-02 1.065769574795538688e-02 1.853936927065547025e-02 1.853936927072519225e-02 1.992215380739681407e-02 1.992215380756157117e-02 2.660444038217368856e-02 2.850692784035580019e-02 2.850692784043529215e-02
0.000000000000000000e+00 7.977900323614228739e-03 7.977900323766107249e-03 1.342707043099355957e-02 1.342707043102242537e-02 1.416768262996459526e-02 1.416768263007339712e-02 1.913065219781806547e-02 2.062066514602811651e-02 2.062066514603078105e-02
0.000000000000000000e+00 5.882869279403735163e-03 5.882869279490332559e-03 9.439262636217637947e-03 9.439262636242506943e-03 9.834638970218190224e-03 9.834638970258158253e-03 1.346568559124516895e-02 1.464834980045193191e-02 1.464834980050255808e-02
